CompoundID,InChIKey,SMILES,logS,logP,MW
C5781,KVCJCEKJKGLBOK-UHFFFAOYSA-N,COc1cc(cc(c1OCCN1CCOCC1)OC)C(=O)c1ccc(cc1)Cl,-2.863708238,3.2371,405.872
C5783,WIFUNPSFTQIUIF-UHFFFAOYSA-N,CCCCOCCNc1ccccc1C(=O)N,-2.862946279,2.7874,236.31
C757,NYPYHUZRZVSYKL-SSDOTTSWSA-N,OC(=O)[C@@H](Cc1cc(I)c(c(c1)I)O)N,-2.8599999,2.2561,432.982
C759,ISMYLNZMKJLINI-UHFFFAOYSA-N,CCn1c2ncccc2n(c(=O)c2c1nccc2)CC,-2.8599999,2.3482,268.314
C760,QBSJMKIUCUGGNG-UHFFFAOYSA-N,CNC(=O)Oc1ccccc1C(C)C,-2.8599999,2.9191,193.242
C5791,WROUIBGUWODUPA-UHFFFAOYSA-N,CCCC[NH2+]CC(=O)Nc1c(C)cccc1Cl.[Cl-],-2.855689199,-0.9726,291.217
C5793,FPHLBGOJWPEVME-UHFFFAOYSA-N,CC(=C)CNc1ccc(cc1)C(C(=O)O)C,-2.854576466,2.9357,219.28
C5794,GTEXBOVBADJOQH-FWEMWIAWSA-N,COC1=CC(=O)O[C@H](C1)/C=C/c1ccc2c(c1)OCO2,-2.853963361,2.2743,274.269
C5795,TWUSOZWGHHLYHF-UHFFFAOYSA-N,OC(CN1CCC(CC1)(O)c1ccccc1)COc1cccc(c1)C(=O)C,-2.853238842,2.5504,369.454
C5796,FEJIIZAOQRTGPC-UHFFFAOYSA-N,O=C1NCNC1(c1ccccc1)c1ccccc1,-2.852579862,2.2647,238.284
C5797,GLKVEFVFCAAAQK-UHFFFAOYSA-N,CCCC([NH+](CC)CC)CCC.[Cl-],-2.852233431,-1.1161,207.784
C5799,KNVIWKFOCCEBOC-UHFFFAOYSA-N,CN1CCN(CC1)CN1C(=O)NC(C1=O)(c1ccccc1)c1ccccc1,-2.850673656,1.8294,364.441
C5800,XDDCZCNSNJJQDF-UHFFFAOYSA-N,C=CCn1c(C)c(Br)c(=O)n(c1=O)c1ccccc1,-2.850642192,2.2561,321.169
C762,QPPBRPIAZZHUNT-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)Nc1nccc(n1)C,-2.8499999,2.903,264.304
C5803,PXDGUZYTZGUSLZ-UHFFFAOYSA-N,CCC(=O)N1CCN(CC1)CC=Cc1ccccc1,-2.848752578,2.1298,258.359
C5810,IRAKAHJFDQRYNL-UHFFFAOYSA-N,OC(=O)CCC(=O)OCn1c(=O)oc2c1cc(Cl)cc2,-2.84518934,1.6134,299.664
C5811,DMFSJTDYAUNOLX-UHFFFAOYSA-N,CN1CCCC(C1)OC(=O)Nc1ccccc1C,-2.84479384,2.6486,248.321
C5822,GUHPRPJDBZHYCJ-UHFFFAOYSA-N,OC(=O)C(c1ccc(s1)C(=O)c1ccccc1)C,-2.83501708,3.1672,260.308
C5823,NJEKDDOCPZKREE-UHFFFAOYSA-N,CCC(c1ccccc1)CC(=O)O,-2.834342736,2.6549,178.228
C5824,CJBVVZBGGFKPDA-UHFFFAOYSA-N,CC(Cc1ccccc1)CC(=O)O,-2.834342736,2.3399,178.228
C5826,NTJOBXMMWNYJFB-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1cc(c(cc1OC)N)S(=O)(=O)CC,-2.833191204,3.2759,369.479
C5836,GVQDDKFXRUBBDY-UHFFFAOYSA-N,COc1nc(OC)ccc1Cc1cnc(nc1N)N,-2.822721928,1.8064,261.28
C5840,GQKINSNJXWWLPV-UHFFFAOYSA-N,OCCC1C2CCN(C1CNC(CCCN(CC)CC)C)CC2,-2.820640577,2.5081,325.532
C5841,GYIKTPXZXCJXBN-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)S(=O)(=O)CCN(Cc1ccccc1)C,-2.820266711,3.6989,379.471
C773,DZQVFHSCSRACSX-UHFFFAOYSA-N,Cc1cnc(nc1)NS(=O)(=O)c1ccc(cc1)N,-2.8199999,2.903,264.304
C5848,OTMLGCBMOMNGCV-UHFFFAOYSA-N,COc1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],-2.813799798,2.558,198.133
C5849,XNGOWNGMNKDJRX-UHFFFAOYSA-N,ClCC[NH2+]CCSc1ccccc1C.[Cl-],-2.812463348,-1.1067,266.23
C5851,VNMBHLAZEFBPDZ-UHFFFAOYSA-M,C=CCC1(C(C)C)C(=O)NC(=NC1=O)[S-].[Na+],-2.810603515,0.5286,248.277
C5854,ADRPZEYTIFWCBC-UHFFFAOYSA-N,FCC(=O)N(c1cccc2c1cccc2)C,-2.809315891,2.7721,217.239
C5860,PZCDSVSZCJTGDJ-UHFFFAOYSA-N,COc1cccc(c1)N1CCN(CC1)CC(COc1cccc(c1)C=O)O,-2.804552306,2.0725,370.442
C5862,BYBUKOLWVLGTJF-UHFFFAOYSA-N,CC(Cc1ccccc1)NNC(=O)c1noc(c1)C,-2.803157411,2.6304,259.304
C5863,MFUHTALWGBAVOL-UHFFFAOYSA-N,CC(=O)OC(COC(=O)C)COc1ccccc1,-2.803068231,1.5602,252.263
C5865,PZBIVIXQLIVFHJ-UHFFFAOYSA-N,Clc1cccc(c1)OC(C(=O)O)(C)C,-2.800241859,2.582,214.646
C5872,JFGILDJCNBOAGG-UHFFFAOYSA-N,CCC(=O)N1C2CCC1CN(C2)CCC(=O)c1ccccc1,-2.796461597,2.2204,300.395
C5877,BQUJIAHAZAJIKW-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccccc1)COc1ccccc1C(O)C,-2.795382005,2.3047,356.459
C5878,ZEHBWBDRLQCJBQ-UHFFFAOYSA-N,COc1cc(Cc2cnc(nc2N)N)cc(c1C(O)(C)C)OC,-2.794265907,2.6388,318.371
C5880,IRUXAEDBQBZIGG-UHFFFAOYSA-N,COc1cc(ccc1OC)N1CCN(CC1)CC(COc1cccc(c1)C(=O)C)O.Cl.Cl,-2.792479017,4.0752,487.417
C5881,JDNAJAXZNLKSTI-UHFFFAOYSA-N,Fc1ccc(c(c1)Cl)C1(OC1Cl)C(=O)N,-2.791645494,2.4551,250.054
C5882,MIQYLPZRCQLVEI-PSOYPTMXSA-N,CCC(=O)O[C@]12C=CC(=O)[C@H]3[C@]42CCN([C@@H]1Cc1c4c(O3)c(cc1)OC)C,-2.791542534,1.723,369.411
C5884,PHJFLPMVEFKEPL-UHFFFAOYSA-N,COc1ccc2c(c1)ccc(c2)CC(=O)O,-2.790859935,2.4755,216.233
C5886,AUJBYHKZNPPODV-DAXSKMNVSA-N,C/C=C(\C(=O)NC(=O)N)/CCCC,-2.788260313,2.409,184.236
C782,RGCKGOZRHPZPFP-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)c2c1ccc(c2O)O,-2.78,1.8732,240.211
C783,YUKILTJWFRTXGB-UHFFFAOYSA-N,COc1cccc(c1)Cl,-2.78,2.3486,142.583
C784,YRGAYAGBVIXNAQ-UHFFFAOYSA-N,COc1ccc(cc1)Cl,-2.78,2.3486,142.583
C5900,HUNIPYLVUPMFCZ-UHFFFAOYSA-N,CCN(CCNC(=O)COc1ccc(cc1)OC)CC,-2.776185374,1.9229,280.363
C5901,AYAPZOUDXCDGIF-FRFVDRIFSA-M,CCOc1ccc2c(c1C(=O)N[C@@H]1C(=O)N3[C@@H]1SC([C@@H]3C(=O)[O-])(C)C)cccc2.[Na+],-2.775253434,1.4779,436.457
C5905,FIVDTHQNVVFVLG-UHFFFAOYSA-N,ClCC(Cc1ccccc1)OC(=O)N,-2.774630808,2.6321,213.661
C5907,AOQRGHOMWDKWEI-UHFFFAOYSA-N,CCCCOc1c(OC)cccc1C(=O)OCCN(C)C.CI,-2.774510004,3.6437,437.313
C5910,GDGHIDZSGIYVRJ-VMPITWQZSA-N,CCCOc1ccc(cc1)/C=C/C(=O)NO,-2.773186225,2.3849,221.252
C5911,HXGHMCLCSPQMOR-UHFFFAOYSA-N,OC(=O)c1cccc(c1C)Cl,-2.772566173,2.3466,170.593
C787,NSQYIEOSFPLTJA-UHFFFAOYSA-N,CC(C1(C(C)C)C(=O)NC(=O)NC1=O)C,-2.77,1.3084,212.246
C5917,FZYOVNIOYYPUPY-ZTWDQPHTSA-N,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C2=O)c2C(=O)/C(=C/NN4CCN(CC4)C)/C(=C(c2c(c3C)O)O)NC(=O)/C(=C\C=C\[C@@H]([C@@H]([C@H]([C@H]([C@H]([C@@H]([C@@H]1C)OC(=O)C)C)O)C)O)C)/C,-2.769246997,4.0217,822.94
C5921,WCCUCVYMWMWXAG-UHFFFAOYSA-N,CCC1C(=O)NC(=O)N(C1=O)C1CCCCC1,-2.766440187,1.6904,238.283
C5925,CKOSQUYTLIODNV-UHFFFAOYSA-N,OC(=O)C(=O)O.CN(CCCC1OC(c2c1cccc2)(C)C)C,-2.765432274,2.4904,323.384
C5928,VIBYZASVNHEHTK-UHFFFAOYSA-N,CC[NH+](CCOC(=O)C(=C)c1ccccc1)CC.[Cl-],-2.764586433,-1.8283,283.794
C5933,SWKGFZTXWQMFLK-UHFFFAOYSA-N,Cn1c2nc([nH]c2c(=O)n(c1=O)C)Cc1ccccc1,-2.763447259,0.5511,270.287
C5934,JCDFYLCJMXKBNO-UHFFFAOYSA-N,CNc1nc2c(o1)ccc(c2)Cl,-2.763206844,2.5959,182.607
C5936,AJOQSQHYDOFIOX-UHFFFAOYSA-N,CCC(c1ccccc1)C(=O)NC(=O)N,-2.761471979,2.4663,206.241
C5945,HYPPXZBJBPSRLK-UHFFFAOYSA-N,CCOC(=O)C1(CCN(CC1)CCC(c1ccccc1)(c1ccccc1)C#N)c1ccccc1,-2.752622634,5.42118,452.587
C5948,QNVOFASLYHPBMU-UHFFFAOYSA-N,CN(c1c(=O)n(Cc2ccccc2)c(=O)n(c1C)C)C,-2.750060565,0.9697,273.33
C793,FBUKVWPVBMHYJY-UHFFFAOYSA-N,CCCCCCCCC(=O)O,-2.75,2.8216,158.238
C5953,FNUHDZQFFYGALC-UHFFFAOYSA-N,COc1cc(cc(c1C(=O)N(C)C)OC)Cc1cnc(nc1N)N,-2.747119922,2.1132,331.37
C5956,XLFIZJCJAJYFNV-UHFFFAOYSA-N,CCN(CCN(c1c(C)cccc1C)C=O)CC,-2.74547225,3.2439,248.364
C5960,RARQHAFNGNPQCZ-UHFFFAOYSA-N,Clc1ccc(cc1)OC(C(=O)OCc1cccnc1)(C)C,-2.743674845,3.6358,305.756
C5962,JSIPUEXTEYSZGQ-UHFFFAOYSA-N,COc1cc(cc(c1OC)OC)C(=O)Nc1ncccc1C,-2.743288587,2.7411,302.325
C5967,KYJJTIBGMAGFPS-UHFFFAOYSA-N,CCCCNc1c(C)n(C)c(=O)n(c1=O)c1ccccc1,-2.73926537,2.1296,287.357
C5971,SFLZPZAKIKUJKP-UHFFFAOYSA-N,CCOc1ccc(cc1)C(=O)OCCN(CC)CC.Cl,-2.735442081,3.3859,301.809
C5975,PIFFQYJYNWXNGE-UHFFFAOYSA-N,CC(=O)c1c(O)cc(c(c1O)C(=O)C)O,-2.734890754,1.2086,210.183
C5979,UMKFEPPTGMDVMI-UHFFFAOYSA-N,ClCCN(P1(=O)OCCCN1CCCl)CCCl,-2.732988757,2.7731,323.584
C5981,VHAXHUSUMSLYQT-LCYFTJDESA-N,CCN(/N=C\C(=O)c1ccc(cc1)[N+](=O)[O-])CC,-2.731089023,2.6283,249.266
C797,WVQBLGZPHOPPFO-GFCCVEGCSA-N,COC[C@H](N(c1c(C)cccc1CC)C(=O)CCl)C,-2.73,3.1641,283.794
C5983,UAYMEORMNOUCCG-UHFFFAOYSA-N,CCC1(C(=O)NC(=NC1=O)OC(C)C)c1ccccc1,-2.729751607,1.5362,274.315
C801,QFOHBWFCKVYLES-UHFFFAOYSA-N,CCCCOC(=O)c1ccc(cc1)O,-2.72,2.3491,194.227
C5994,ONIHPYYWNBVMID-UHFFFAOYSA-N,CCOC(=O)c1ccc(cc1)C(=O)OCC,-2.719456391,2.04,222.237
C5995,YYBRXCSJBNBHBZ-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)C)c1cccnc1.Cl.Cl,-2.719067766,4.2778,349.296
C5997,GBXFEIWAUUUQFE-YGCVIUNWSA-N,NC1=CC(=N)c2c(C1=O)cccc2.Cl,-2.71734799,2.6954,208.644
C6003,BXUSEVHVYZZWLZ-UHFFFAOYSA-N,OCC(c1ccccc1)(c1ccccc1)COC(=O)N,-2.712489678,2.7606,271.311
C6005,BTIWDWOBSODVCJ-UHFFFAOYSA-N,CCN(CC(C(=O)c1ccccc1)(C)C)CC.Cl,-2.710903551,4.0393,269.81
C6006,FKOPCVJGLLMUNP-UHFFFAOYSA-N,CC(=O)O.CCCCCCCCCCN,-2.710825272,3.877,217.348
C6007,RCUDFXMNPQNBDU-VOTSOKGWSA-N,COc1cc(/C=C/C(=O)N2CCN(CC2)CC(=O)N2CCCC2)cc(c1OC)OC,-2.710625608,1.3059,417.499
C802,OWWVHQUOYSPNNE-UHFFFAOYSA-N,CCOc1ccc(cc1)C(=O)OCCN(CC)CC,-2.71,2.5839,265.348
C803,TVQGDYNRXLTQAP-UHFFFAOYSA-N,CCCCCCC(=O)OCC,-2.71,2.5199,158.238
C6011,XQPZMLWDJXTBRD-UHFFFAOYSA-N,C#CCNCC(COc1c(ccc(c1C(=O)OC)C)C(C)C)O,-2.709151682,2.2584,319.395
C6023,IJTLAEIFTBOYHR-UHFFFAOYSA-M,CCOCC(OC(=O)CCC(=O)[O-])COc1ccccc1.[Na+],-2.700064264,0.5438,318.298
C6027,CHCWSQPFKCUFSC-UHFFFAOYSA-N,Brc1cccc(n1)OCCCCCNCCSS(=O)(=O)O,-2.697144508,3.9905,399.324
C6033,BRYYFHODWLMSIM-UHFFFAOYSA-N,O=C(C1NCCNC1)Nc1c(C)cc(cc1C)C.Cl.Cl,-2.693924981,3.4463,320.258
C6034,NEWGTAXNYDMBSR-UHFFFAOYSA-M,CC(c1cc(C(=O)[O-])c(cc1O)C)C.[Na+],-2.693405704,1.1875,216.209
C6038,VTYSSUAOJXDZSK-UHFFFAOYSA-N,CCOC(=O)c1c(OC)cc(cc1OC)Cc1cnc(nc1N)N,-2.691084223,2.5881,332.354
C6039,RVIZCXZRYPJRIC-UHFFFAOYSA-N,N/C(=N\CCSCc1ccccc1)/CSS(=O)(=O)O,-2.690833542,3.5941,320.451
C6042,UNRHXEPDKXPRTM-UHFFFAOYSA-N,CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(=O)(=O)CC,-2.689774812,3.1125,354.464
C6044,KFTWTNRNXVBUCC-UHFFFAOYSA-N,OC(=O)CCC(=O)Nc1ccc(cc1)S(=O)(=O)NC(=O)C,-2.686456695,1.8594,314.314
C6046,YAXWIYFUVISXRS-UHFFFAOYSA-N,CNCCOC(c1ccccc1C)c1ccccc1.Cl,-2.685517074,4.5133,291.816
C6051,ODFFJVKYNZZQHO-UHFFFAOYSA-N,COc1ccc2c(c1)c(C)cc(n2)OCCCNCCSS(=O)(=O)O,-2.68403815,3.918,386.486
C6052,BQZJOQXSCSZQPS-UHFFFAOYSA-N,COC(C(=O)c1ccccc1)c1ccccc1,-2.683648951,3.257,226.27
C6055,XZGYNWBIAGZROB-UHFFFAOYSA-N,ClCCN(C(=O)NC1CCCC1)N=O,-2.682042698,2.2517,219.669
C819,ZOMSMJKLGFBRBS-UHFFFAOYSA-N,CC(N1C(=O)c2ccccc2NS1(=O)=O)C,-2.6800001,2.3642,240.279
C821,UEJJHQNACJXSKW-SECBINFHSA-N,O=C1CC[C@H](C(=O)N1)N1C(=O)c2c(C1=O)cccc2,-2.6800001,0.3545,258.229
C6063,RSIWXFIBHXYNFM-NSHDSACASA-N,COC1=CC(=O)O[C@H](C1)CCc1ccc2c(c1)OCO2,-2.676439022,2.1937,276.285
C6065,DFPFDNHWEJASOG-UHFFFAOYSA-N,CNCC=C(c1ccccc1)c1ccccc1.Cl,-2.675028369,4.5306,259.774
C6070,GBPZSCQLDXUGNO-UHFFFAOYSA-N,CCC(c1ccccc1)C(=O)NC(=O)NC(=O)C,-2.67354686,2.3343,248.278
C6074,UQNCVOXEVRELFR-UHFFFAOYSA-N,CN(C(C(=O)Nc1c(C)n(n(c1=O)c1ccccc1)C)C)C,-2.672609455,1.446,302.371
C823,UDEWPOVQBGFNGE-UHFFFAOYSA-N,CCCOC(=O)c1ccccc1,-2.6700001,2.2534,164.201
C825,HSQFVBWFPBKHEB-UHFFFAOYSA-N,Oc1ccc(c(c1Cl)Cl)Cl,-2.6700001,3.3524,197.446
C6077,WGJHHMKQBWSQIY-UHFFFAOYSA-N,CCOC(=O)C1(CCCN(CC1)C)c1ccccc1,-2.667897653,2.5411,261.359
C6079,DGYOWBYTFBEFCO-UHFFFAOYSA-N,CNC(c1ccccc1)CC(=O)c1ccc(cc1)OC.Cl,-2.667214428,4.4216,305.799
C6081,IHTKSVYIDWAIPB-UHFFFAOYSA-N,CCCC(COC(=O)NC(=O)C)(COC(=O)NC(=O)C)CC,-2.667026218,2.5101,316.35
C6082,CZGIRAWWWHPJHM-UHFFFAOYSA-N,CCC(OC(=O)c1ccccc1C(=O)O)(C#C)C,-2.666957661,2.3435,246.259
C6085,WEAPVABOECTMGR-UHFFFAOYSA-N,CCOC(=O)C(OC(=O)C)(CC(=O)OCC)CC(=O)OCC,-2.665278203,0.7578,318.32
C6087,BLOKTSBTOMCITO-UHFFFAOYSA-N,CN(CC(C(=O)c1ccccc1)c1ccccc1)C.Cl,-2.664835351,4.0167,289.8
C6092,DBNFXLUBBPXNRJ-UHFFFAOYSA-N,O=C(NP(=O)(N1CC1)N1CC1)NC1CC(C)(C)N(C(C1)(C)C)[O],-2.662377157,1.9875,344.37
C6099,AXXJTNXVUHVOJW-DDWIOCJRSA-M,CCC[C@H](C1(CC=C)C(=O)[N-]C(=O)NC1=O)C.[Na+],-2.659547604,1.7945,260.265
C6100,AXXJTNXVUHVOJW-QRPNPIFTSA-M,CCC[C@@H](C1(CC=C)C(=O)NC(=NC1=O)[O-])C.[Na+],-2.659547604,1.1924,260.265
C6102,ZGJOXLCSIYUFJN-UHFFFAOYSA-N,CCC(=O)N1C2CCC1CN(C2)CCNc1ccccc1,-2.659156807,2.1325,287.4
C6109,YZFFIXWTRCZRMX-UHFFFAOYSA-N,CCCCOc1c(OC)cccc1C(=O)OCC[NH+](C)C.[Cl-],-2.654637482,-1.8206,331.835
C6110,PXOZLYJMAQPPEV-UHFFFAOYSA-N,CCOc1c(OC)cccc1C(=O)OCC[NH+](CC)CC.[Cl-],-2.654637482,-1.8206,331.835
C828,FWZMBTIUIQUJFF-ZCFIWIBFSA-N,CC[C@H](C1(CC(=C)Br)C(=O)NC(=O)NC1=O)C,-2.6500001,2.3412,303.152
C6124,PZJWZGWBDMSONK-UHFFFAOYSA-N,CC(=O)OC(COC(=O)C)COCc1ccccc1,-2.649385419,1.698,266.29
C6128,KEJXLQUPYHWCNM-UHFFFAOYSA-N,CCCOC(=O)Cc1ccc(c(c1)OC)OCC(=O)N(CC)CC,-2.644390698,2.4381,337.411
C6129,NRIXNDFJJSOBCR-UHFFFAOYSA-N,C=CCc1ccccc1OCC(CO)O,-2.643738467,1.1471,208.254
C6132,DVVILHAVIZXVQQ-UHFFFAOYSA-N,Cc1n(C)c(=O)n(c(=O)c1I)c1ccccc1,-2.640992008,1.4492,342.132
C830,DQMZLTXERSFNPB-UHFFFAOYSA-N,CCC1(C(=O)NCNC1=O)c1ccccc1,-2.6400001,1.1955,218.252
C834,XGCHAIDDPMFRLJ-UHFFFAOYSA-N,Clc1ccc(c(c1Cl)O)Cl,-2.6400001,3.3524,197.446
C6136,SCYNDZYCBJLQDA-UHFFFAOYSA-N,COC(=O)c1c(C)ccc(c1OCC(CN(C)C)O)C(C)C,-2.636830534,2.2063,309.401
C6137,KQPKPCNLIDLUMF-UHFFFAOYSA-N,CCCC(C1(CC=C)C(=O)NC(=O)NC1=O)C,-2.63673766,2.0087,238.283
C6140,CUMDOJBQHHXABV-UHFFFAOYSA-N,CCN(CC(=O)NCc1ccccc1)CC,-2.635475842,2.0355,220.311
C6142,UHYJMNVCANOFPF-UHFFFAOYSA-N,CCCCCOc1ccccc1C(=O)N,-2.632595582,3.0548,207.269
C835,NFRKUDYZEVQXTE-RXMQYKEDSA-N,CCC[C@H](Cl)C,-2.6300001,2.4138,106.594
C6146,HEUUPESYFVKOLK-UHFFFAOYSA-N,COCN1C(=O)N(C)C(=O)C(C1=O)(CC)c1ccccc1,-2.629728347,1.2347,290.314
C6149,CVBUKMMMRLOKQR-UHFFFAOYSA-N,O=C(c1ccccc1)CC(=O)C,-2.626819944,1.8484,162.185
C6150,TWAYYLLFOQXVJV-UHFFFAOYSA-N,COc1ccc(cc1)N1CCC(C1=O)N1CCCC1,-2.626660797,1.8992,260.332
C6153,ZFJBSYYIOPSWAE-UHFFFAOYSA-N,CCN(C(=O)Nc1ccccc1)CC,-2.623977233,2.6333,192.258
C6154,RLWXDHRFFALFFF-UHFFFAOYSA-N,SCCNCCCOc1ccc(cn1)Br.Cl,-2.62389261,3.3253,327.669
C841,BLFLLBZGZJTVJG-UHFFFAOYSA-N,CCOC(=O)c1ccc(cc1)N,-2.6199999,2.0267,165.189
C842,AXMPFOXRWZXZFA-UHFFFAOYSA-N,CCCCCCCOC(=O)N,-2.6199999,2.7524,159.226
C845,SVFKQHLOBRUZGV-UHFFFAOYSA-N,CCn1c2ncccc2n(c(=O)c2c1nccc2)C,-2.6199999,1.8653,254.287
C6158,WABYFRDCKCYZAZ-UHFFFAOYSA-N,CCCOc1ccc(cc1OC)C=CC(=O)NO,-2.619844068,2.3935,251.278
C6161,DLKPVUMZHGCNPO-UHFFFAOYSA-N,SCCNCCCCOc1ccc(cn1)Cl.Cl,-2.617585189,3.6063,297.244
C6163,JIIBDXZOBVJOSH-MDZDMXLPSA-N,CNC(=O)/C(=C(/c1ccccc1)\C)/C,-2.616188768,2.6169,189.254
C6164,JIIBDXZOBVJOSH-KTKRTIGZSA-N,CNC(=O)/C(=C(\c1ccccc1)/C)/C,-2.616188768,2.6169,189.254
C6169,KORVTMHAROWYHH-JXMROGBWSA-N,CN1CC2CCC(C1)N2C(=O)/C=C/c1ccccc1,-2.61295161,1.8806,256.343
C847,XKJCHHZQLQNZHY-UHFFFAOYSA-N,O=C1NC(=O)c2c1cccc2,-2.6099999,0.899,147.131
C6176,MVFGUOIZUNYYSO-UHFFFAOYSA-N,CCCNC(C(=O)Nc1ccccc1C)C,-2.609848753,2.7855,220.311
C6179,AXOZSLHVJTYWQM-UHFFFAOYSA-N,COc1c(cccc1C(=O)N)c1ccccc1,-2.607565874,3.1614,227.259
C6180,MXJWRABVEGLYDG-UHFFFAOYSA-N,CCCCOc1ccc(cc1)CC(=O)NO,-2.605716637,2.3043,223.268
C6182,DKVCHMQHUMLKPO-UHFFFAOYSA-N,COc1ccc(c(c1)C(=O)CC)OC,-2.604369179,2.2965,194.227
C852,LPNBBFKOUUSUDB-UHFFFAOYSA-N,OC(=O)c1ccc(cc1)C,-2.5999999,1.6932,136.148
C6194,GGTSJKFPGKFLCZ-UHFFFAOYSA-N,COC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)OC,-2.599855837,1.6912,239.182
C6196,WYPOHFPDZTUCMQ-UHFFFAOYSA-N,CCCC(=O)Oc1ccccc1C(=O)O,-2.598348538,2.0903,208.211
C6200,UACOQEQOBAQRDQ-UHFFFAOYSA-N,CCN(S(=O)(=O)c1ccc(cc1)C(=O)O)CC,-2.597065714,2.4961,257.306
C6202,RPJARFKGODFVHL-UHFFFAOYSA-N,CCC1(c2ccccc2)C(=O)N(C)C(=O)N(C1=O)C,-2.595261029,1.2606,260.288
C6203,QFQQCSOIKYRSMA-UHFFFAOYSA-N,CC(OC(=O)N)COc1ccccc1C,-2.594743457,2.5579,209.242
C6204,INWYTYJMFXUTQY-UHFFFAOYSA-N,CCN(CCOc1ccccc1C)CC.Cl,-2.594597458,3.5176,243.773
C6206,HVATXFMFGHVAHO-UHFFFAOYSA-N,CCCCNc1ccccc1C(=O)N,-2.593520126,2.7708,192.258
C855,WSGCRAOTEDLMFQ-UHFFFAOYSA-N,CCCCC(=O)CCCC,-2.5899999,2.9359,142.239
C6211,VRJBEVQGJOSGOX-UHFFFAOYSA-N,CC(=O)Oc1ccc(cc1C(=O)O)Br,-2.589461507,2.0726,259.053
C6213,FDTSYVCHZCQUMG-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccccc1)COc1cccc(c1)C(=O)C,-2.588133899,2.454,354.443
C6214,HCECCXWIJRUZPU-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccccc1)COc1ccc(cc1)C(=O)C,-2.588133899,2.454,354.443
C6215,YZCWLXAKCWCVOV-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccccc1)COc1ccccc1C(=O)C,-2.588133899,2.454,354.443
C6216,JLIDBLDQVAYHNE-YKALOCIXSA-N,OC(=O)/C=C(\C=C\[C@@]1(O)C(=CC(=O)CC1(C)C)C)/C,-2.587838173,2.2499,264.317
C6219,ZEBBLOXDLGIMEG-UHFFFAOYSA-N,CCc1c(C)c[nH]c1C,-2.585185855,2.1939,123.196
C6221,WWPDLGXXOXAQKK-UHFFFAOYSA-M,CC[N+](CCOC(=O)Cc1ccc(cc1)c1ccccc1)(CC)C.[I-],-2.58090008,0.9297,453.357
C859,VKCYHJWLYTUGCC-UHFFFAOYSA-N,CCCCCCCC(=O)C,-2.5799999,2.9359,142.239
C860,GPTONYMQFTZPKC-UHFFFAOYSA-N,COc1cnc(nc1)NS(=O)(=O)c1ccc(cc1)N,-2.5799999,2.6032,280.303
C861,CVQODEWAPZVVBU-UHFFFAOYSA-N,CNC(=O)Oc1cc(C)cc(c1)C,-2.5799999,2.4125,179.216
C862,ZERULLAPCVRMCO-UHFFFAOYSA-N,CCCSCCC,-2.5799999,2.5396,118.24
C6222,RBBBYDOGRKOESS-UHFFFAOYSA-N,CCC(=O)OC1(CCN(C1C)C)c1ccccc1.Cl,-2.579104657,3.299,283.794
C6225,NWQYKVCNCNTXCO-UHFFFAOYSA-N,CCNCC(CCC)CCC.Cl,-2.576298765,4.0052,193.757
C6226,LINOLFHDHJMDKP-UHFFFAOYSA-N,CN(CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)C.Cl,-2.575872383,3.2194,349.852
C6229,KRABLEGNCHMGDR-UHFFFAOYSA-N,OCCn1c(=O)n(c2ccccc2)c(c(c1=O)N(C)C)C,-2.573783657,0.3659,289.33
C6230,REOJLIXKJWXUGB-UHFFFAOYSA-N,CCCCC1C(=O)NN(C1=O)c1ccccc1,-2.573765855,2.2646,232.278
C6231,YJWTWVLTCKLKJR-UHFFFAOYSA-N,CCCCOc1ccccc1OCC(CO)O,-2.573216935,1.5975,240.296
C6234,ZNNFDLJQLKVLRQ-UHFFFAOYSA-N,CCC(Nc1c(C)n(C)c(=O)n(c1=O)c1ccccc1)C,-2.571940139,2.128,287.357
C863,LKJPSUCKSLORMF-UHFFFAOYSA-N,CON(C(=O)Nc1ccc(cc1)Cl)C,-2.5699999,2.4381,214.649
C865,VIROVYVQCGLCII-UHFFFAOYSA-N,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.5699999,1.8426,226.272
C6237,JTZZMXVIHNHASS-UHFFFAOYSA-N,OC(=O)CC(c1ccccc1)(C)C,-2.569199477,2.4389,178.228
C6238,VPTIXDOSBAIVCW-UHFFFAOYSA-N,COc1ccc(cc1)CC/N=C(/CSS(=O)(=O)O)\N,-2.569071529,2.912,304.386
